100,25,215.56693,0.0648318,19.181494,45.4,27.574163,17.726013
100,26,215.56693,0.0648318,20.295374,45.4,27.574163,17.726013
100,27,222.37007,0.0648318,24.373665,45.4,28.856459,18.72997
100,28,237.79527,0.0648318,25.64057,45.862743,28.856459,19.32542
100,29,239.52756,0.13333334,28.758007,49.482353,28.856459,19.986153
100,30,241.38583,0.13333334,29.55872,49.482353,28.856459,19.986153
100,31,243.30708,0.13333334,38.427048,51.2549,32.42584,22.030663
100,32,244.3622,0.13333334,41.30249,53.890198,32.42584,22.454006
100,33,252.59842,0.13333334,45.686832,56.611763,32.42584,22.724035
100,34,255.38583,0.13333334,48.75089,56.611763,32.42584,23.463898
100,35,259.9685,0.13333334,65.74733,56.611763,34.507175,24.67458
100,36,287.2756,0.13333334,69.836296,57.890198,34.507175,25.23442
100,37,288.2047,0.13333334,76.81495,57.890198,34.507175,25.748764
100,38,293.65353,0.13333334,81.18505,62.462746,34.507175,31.094955
100,39,327.7244,0.2703364,100.373665,63.35686,40.320576,32.444115
100,40,329.51968,0.2703364,110.06406,63.35686,40.320576,32.77448
100,41,331.12598,0.2703364,112.91459,63.35686,40.320576,32.77448
100,42,335.9449,0.2703364,120.42705,63.35686,40.320576,33.611275
100,43,374.86615,0.470948,136.46263,67.34118,45.923447,36.63897
100,44,374.86615,0.470948,141.02847,67.75687,45.923447,37.130566
100,45,380.56693,0.470948,150.45195,68.247055,45.923447,37.130566
100,46,396.96063,0.470948,160.85054,68.73725,46.473682,37.250248
100,47,403.2126,0.470948,198.17082,69.73333,51.0,44.10089
100,48,407.7953,0.470948,217.93239,78.91765,51.0,46.02572
100,49,409.71652,0.470948,222.94662,78.91765,51.0,46.32641
100,50,431.81104,0.53577983,235.11388,80.380394,51.0,46.45104
10,0,2150.0708,5.3792048,655.15656,677.0039,3024.9282,85.522255
110,29,193.74803,0.06850153,18.291815,39.69412,22.468899,14.320475
110,30,194.80315,0.06850153,18.736654,39.69412,22.468899,14.320475
110,31,196.72441,0.06850153,24.320284,41.05098,25.559809,15.457962
110,32,197.77953,0.06850153,26.092527,42.439217,25.559809,15.457962
110,33,204.40945,0.06850153,29.398577,45.160786,25.559809,15.727992
110,34,207.19685,0.06850153,32.106762,45.160786,25.559809,16.267063
110,35,211.77953,0.06850153,42.98221,45.160786,26.660288,16.95549
110,36,233.46457,0.06850153,45.259785,45.623528,26.660288,17.515331
110,37,234.3937,0.06850153,50.80427,45.623528,26.660288,17.924828
110,38,236.62993,0.06850153,53.01779,49.380394,26.660288,22.148369
110,39,267.4882,0.13883792,65.22064,50.27451,31.492823,23.391691
110,40,269.28348,0.13883792,73.47687,50.27451,31.492823,23.615232
110,41,269.28348,0.13883792,75.238434,50.27451,31.492823,23.615232
110,42,269.28348,0.13883792,79.08897,50.27451,31.492823,24.452028
110,43,297.7638,0.21100917,90.02491,52.243137,35.133972,26.957468
110,44,297.7638,0.21100917,94.23488,52.243137,35.133972,27.344213
110,45,301.85828,0.21100917,102.17793,52.733334,35.133972,27.344213
110,46,315.03937,0.21100917,110.38078,53.22353,35.68421,27.463898
110,47,318.07874,0.21100917,134.45552,54.21961,38.751198,33.389713
110,48,322.6614,0.21100917,146.55872,62.588234,38.751198,35.31454
110,49,324.58267,0.21100917,150.48398,62.588234,38.751198,35.61523
110,50,343.46457,0.21100917,158.96442,64.05098,38.751198,35.73986
110,51,346.92914,0.21100917,172.74733,65.3451,39.870815,36.127598
110,52,347.7953,0.21100917,178.60143,65.3451,39.870815,36.127598
110,53,361.61417,0.2801223,193.0605,71.5098,39.870815,38.94065
110,54,361.61417,0.3474006,198.76157,72.15686,40.39713,39.0999
110,55,366.8189,0.42385322,233.31673,73.67843,41.909092,43.949554
20,0,548.0551,1.085627,64.743774,281.33334,89.11483,14.408506
30,0,245.8819,0.5938838,13.427046,100.247055,38.813396,4.828882
40,0,112.385826,0.42507645,9.274021,38.090195,25.133972,2.4193869
45,0,112.385826,0.37431192,8.967972,36.066666,22.253588,1.4391692
48,0,73.52756,0.2617737,8.64057,31.643137,22.253588,1.1661721
49,0,73.52756,0.20305811,8.64057,31.643137,20.416267,1.1661721
50,0,73.52756,0.20305811,8.64057,31.643137,20.416267,1.1177052
50,25,1485.063,2.5076454,441.33807,191.35294,138.82776,134.06924
5,0,25578.04,45.266666,1536.7332,2037.6627,20318.78,353.6548
60,25,1024.2756,1.1327217,216.5943,111.254906,81.79904,91.31454
60,26,1038.126,1.227523,229.35944,111.54902,82.760765,92.85064
60,27,1066.9606,1.324159,255.57295,112.46667,90.382774,95.89317
60,28,1135.7716,1.3614678,270.98578,117.803925,91.91388,98.15134
60,29,1169.9213,1.4703364,300.12454,127.76079,92.282295,106.67656
60,30,1182.8976,1.4703364,308.9573,127.76079,93.49282,107.11771
6,0,25578.04,32.119877,1536.7332,2037.6627,3024.9282,250.6281
70,25,703.8189,0.54189605,96.82207,86.84706,59.473682,60.668644
70,26,713.2047,0.63669723,103.20996,87.141174,59.81818,61.4273
70,27,733.6063,0.6941896,118.32028,88.05882,64.10526,64.22057
70,28,772.1575,0.6941896,127.79715,91.86667,64.44976,66.038574
70,29,793.4094,0.76269114,144.5089,99.05882,64.818184,70.399605
70,30,801.4252,0.76269114,150.52313,99.05882,64.818184,70.71513
70,31,814.51184,0.81345564,216.65125,102.44314,71.78469,77.165184
70,32,851.4724,1.0954129,228.60854,107.65098,74.01435,79.39367
70,33,879.33856,1.1480123,243.56584,117.53333,74.746414,83.70228
70,34,889.0315,1.1480123,255.83986,118.13333,75.11483,84.76162
70,35,904.7953,1.2440367,294.92526,118.13333,81.875595,88.5638
7,0,25578.04,17.048319,1536.7332,2037.6627,3024.9282,185.18002
80,25,413.56693,0.22568807,40.103203,68.18431,43.909092,40.704254
80,26,417.04724,0.27461773,43.352314,68.18431,43.909092,41.307617
80,27,430.2362,0.33211008,51.366547,68.18431,46.473682,42.724037
80,28,451.19684,0.33211008,56.30249,69.65882,46.473682,44.03462
80,29,459.83466,0.4006116,65.10676,74.25883,46.473682,46.279922
80,30,461.6929,0.4006116,68.48754,74.25883,46.473682,46.455986
80,31,469.3701,0.45137614,97.16726,76.73725,51.32536,51.6182
80,32,483.71652,0.5529052,103.793594,80.78432,51.736843,53.19288
80,33,496.85828,0.6055046,113.80783,86.02353,52.1244,56.29377
80,34,503.07086,0.6055046,120.540924,86.3451,52.1244,57.196835
80,35,514.6693,0.65626913,146.32028,86.3451,56.770336,59.210682
80,36,546.8819,0.8703364,153.23132,88.72941,58.004784,60.309593
80,37,549.86615,0.8703364,164.879,89.05098,58.004784,60.823936
80,38,556.0,0.8703364,172.78648,97.04314,58.392345,67.20079
80,39,607.6378,1.1137614,218.82207,101.01961,69.0,70.49456
80,40,610.80316,1.1137614,234.07117,101.01961,69.41148,71.1088
8,0,25578.04,10.369419,655.15656,2037.6627,3024.9282,141.00594
90,25,271.07874,0.12110092,27.22064,59.360783,34.732056,26.892185
90,26,271.8189,0.12110092,28.66548,59.360783,34.732056,26.98714
90,27,281.58267,0.17859328,33.405693,59.360783,36.885166,27.991098
90,28,297.74802,0.17859328,35.66548,60.17647,36.885166,29.052423
90,29,300.22046,0.2470948,41.483986,63.796078,36.885166,29.806133
90,30,302.07874,0.2470948,43.640568,63.796078,36.885166,29.806133
90,31,307.70078,0.2470948,57.537365,65.95294,41.34928,33.275963
90,32,312.4567,0.2470948,62.088966,69.67843,41.34928,33.699306
90,33,322.17322,0.2470948,68.80071,74.27451,41.34928,34.330364
90,34,324.96063,0.2470948,72.52669,74.27451,41.34928,35.07023
90,35,331.7638,0.2470948,92.2242,74.27451,44.78469,36.66271
90,36,360.55118,0.3584098,97.3274,76.65882,45.24402,37.599407
90,37,361.48032,0.3584098,105.651245,76.65882,45.24402,38.11375
90,38,366.92914,0.3584098,112.04982,82.69019,45.24402,43.736893
90,39,406.92126,0.5522936,143.64413,85.04314,51.92823,46.20079
90,40,408.71652,0.5522936,155.02135,85.04314,51.92823,46.815033
90,41,410.32285,0.5522936,158.20285,85.04314,51.92823,46.815033
90,42,415.14172,0.5522936,167.71175,85.39608,51.92823,47.65183
90,43,457.02362,0.9211009,187.4306,92.745094,57.966507,51.329376
90,44,457.02362,0.9211009,192.32741,93.52941,57.966507,51.91197
90,45,463.46457,0.9211009,203.43773,94.01961,57.966507,51.91197
9,0,2150.0708,8.192049,655.15656,677.0039,3024.9282,109.14837
